"";"122206";"Pengurus Khidmat Pelanggan";"Customer Service Manager"
"";"122207";"Pengurus Pusat Perhubungan";"Contact Centre Manager"
"";"122208";"Pengurus Pusat Panggilan";"Call Centre Manager"
"";"122209";"Pengurus Operasi Pusat Panggilan";"Call Centre Operation Manager"
"";"122210";"Pengurus Ketua Pusat Panggilan";"Contact Centre Team Leader Manager"
"";"122211";"Ketua Pasukan";"Team Leader"
"";"122212";"Pengurus Perhubungan Pelanggan";"Customer Relationship Manager"
"";"122213";"Pengurus Media Sosial";"Social Media Manager"
"";"122214";"Pengurus Pelancongan";"Tour Manager"
"";"122215";"Pengurus Acara";"Event Manager"
"";"1223";"PENGURUS PENYELIDIKAN DAN PEMBANGUNAN";"RESEARCH AND DEVELOPMENT MANAGERS"
"";"122301";"Pengurus Penyelidikan dan Pembangunan";"Research and Development Manager"
"";"122302";"Pengurus Pembangunan Produk";"Product Development Manager"
"";"122303";"Pengurus Penyelidikan";"Research Manager"
"";"122304";"Pengurus Penyelidikan dan Pembangunan, Pengilangan Makanan Halal";"Research and Development Manager, Halal Food Manufacturing"
"";"122305";"Pengurus Penyelidikan dan Pembangunan, Industri Halal";"Research and Development Manager, Halal Industry"
"";"1311";"PENGURUS PENGELUARAN PERTANIAN, PERHUTANAN, DAN PENTERNAKAN";"AGRICULTURAL, FORESTRY AND LIVESTOCK PRODUCTION MANAGERS"
"";"131101";"Pengurus Taman/Ladang Gred G41";"Park/Estate Manager Grade G41"
"";"131102";"Pengurus Perhutanan";"Forestry Manager"
"";"131103";"Pengurus Ladang";"Plantation Manager"
"";"131104";"Pengurus Hortikultur";"Horticulture Manager"
"";"131105";"Pengurus Pengeluaran dan Operasi Pertanian";"Production and Operation Manager, Agricultural"
"";"131106";"Pengurus Pertanian";"Agricultural Manager"
"";"131107";"Pengurus Pengeluaran dan Operasi Penternakan";"Production and Operation Manager, Livestock"
"";"131108";"Pengurus Penternakan";"Livestock Manager"
"";"131109";"Pengurus Estet";"Estate Manager"
"";"131110";"Pengurus Pengeluaran dan Operasi Perhutanan";"Production and Operation Manager, Forestry"
"";"131111";"Pengurus Veterinar";"Veterinary Manager"
"";"131112";"Pengurus, Rumah Sembelihan Halal";"Manager, Halal Slaughterhouse"
"";"131113";"Pengurus, Pengeluaran Ternakan Halal";"Manager, Halal Livestock Production"
"";"131114";"Pengurus Padang, Rumput";"Field Manager, Grass"
"";"131115";"Pengurus Penetasan";"Hatchery Manager"
"";"131116";"Pengurus Sains Semulajadi";"Natural Science Manager"
"";"1312";"PENGURUS PENGELUARAN AKUAKULTUR DAN PERIKANAN";"AQUACULTURE AND FISHERIES PRODUCTION MANAGERS"
"";"131201";"Pengurus Perikanan";"Fishery Manager"
"";"131202";"Pengurus Pengeluaran dan Operasi Perikanan";"Production and Operation Manager, Fishery"
"";"131203";"Pengurus Operasi Akuakultur";"Aquaculture Production Manager"
"";"131204";"Pengurus Operasi Penangkapan Ikan";"Fishing Operations Manager"
"";"131205";"Pengurus Pukat Tunda";"Trawler Manager"
"";"1321";"PENGURUS PEMBUATAN";"MANUFACTURING MANAGERS"
"";"132101";"Pengurus Pembuatan";"Manufacturing Manager"
"";"132102";"Pengurus Pengeluaran dan Operasi Pembuatan";"Production and Operation Manager, Manufacturing"
"";"132103";"Pengurus Kilang";"Factory Manager"
"";"132104";"Pengurus Elektrik";"Electrical Manager"
"";"132105";"Pengurus Tenaga";"Energy Manager"
"";"132106";"Pengilang";"Manufacturer"
"";"132107";"Pengurus Pengeluaran, Pemprosesan Makanan";"Production Manager, Food Processing"
"";"132108";"Pengurus Pembuatan Badan Kapal";"Ship Hull Manager"
"";"132109";"Pengurus Mekanikal";"Mechanical Manager"
"";"132110";"Pengurus Kimpalan";"Welding Manager"
"";"132111";"Pengurus Kilang Minyak";"Oil Mill Manager"
"";"132112";"Pengurus, Pengilangan Makanan Halal";"Manager, Halal Food Manufacturing"
"";"132113";"Pengurus Pengeluaran, Pemprosesan Daging Halal";"Production Manager, Halal Meat Processing"
"";"132114";"Pengurus Penyelenggaraan";"Maintenance Manager"
"";"132115";"Pengurus Loji Penjanaan Tenaga Biomas (BEGP)";"Biomass Energy Generation Plant (BEGP) Manager"
"";"132116";"Penolong Pengurus Loji Penjanaan Tenaga Biomas (BEGP)";"Biomass Energy Generation Plant (BEGP) Assistant Manager"
"";"132117";"Pengurus Operasi Loji Tapak Pelupusan Gas";"Landfill Gas Plant Operation Manager"
"";"132118";"Pengurus Loji Gas Tapak Pelupusan";"Landfill Gas Plant Manager"
"";"132119";"Pengurus Operasi Loji Anaerobic Digester Biogas";"Anaerobic Digester Biogas Plant Operation Manager"
"";"132120";"Pengurus Loji Anaerobic Digester Biogas";"Anaerobic Digester Biogas Plant Management"
"";"132121";"Pengurus Photovoltaic";"Photovoltaic Manager"
"";"132122";"Pengeluar Tenaga Gelombang";"Wave Energy Producer"
"";"132123";"Perancang Penggunaan Bahan";"Material Utilization Planner"
"";"132124";"Perancang Penggunaan Mesin dan Peralatan";"Machine and Equipment Utilization Planner"
"";"132125";"Pengurus Operasi Pembuatan";"Manufacturing Operations Manager"
"";"132126";"Pengurus Loji Penjanaan Kuasa";"Power Generation Plant Manager"
"";"132127";"Pengurus Stesen Kuasa";"Power Station Manager"
"";"132128";"Pengurus Pengeluaran Kimia";"Production Manager, Chemicals"
"";"132129";"Pengurus Pengeluaran Bekalan Gas";"Production Manager, Gas Supply"
"";"132130";"Pengurus Pengeluaran Penapisan Minyak";"Production Manager, Oil Refinery"
"";"132131";"Pengurus Pengeluaran Penapisan Petroleum";"Production Manager, Petroleum Refinery"
"";"132132";"Pengurus Pengeluaran Penjanaan Kuasa";"Production Manager, Power Generation"
"";"132133";"Pengurus Reka bentuk";"Design Manager"
"";"132134";"Pengurus Bahan Api Biologi";"Biofuel Plant Manager"
"";"132135";"Ketua Pengilangan";"Head of Manufacturing"
"";"132136";"Ketua Rawatan Panas (Logam)";"Head of Heat Treatment (Metal)"
"";"1322";"PENGURUS PERLOMBONGAN";"MINING MANAGERS"
"";"132201";"Pengurus Pengeluaran dan Operasi, Perlombongan";"Production and Operation Manager, Mine"
"";"132202";"Pengurus Pengeluaran dan Operasi, Kuari";"Production and Operation Manager, Quarry"
"";"132203";"Pengurus Pengeluaran dan Operasi, Pengekstrakan Minyak dan Gas";"Production and Operation Manager, Oil and Gas Extraction"
"";"132204";"Pengurus Pengekstrakan Minyak dan Gas";"Oil and Gas Extraction Manager"
"";"132205";"Pengurus Perlombongan";"Mining Manager"
"";"132206";"Pengurus Kuari";"Quarry Manager"
"";"132207";"Pengurus Pemasangan Luar Pesisir";"Offshore Installation Manager"
"";"132208";"Pengurus Pengeluaran Bahan Api Teknologi Hijau";"Green Technology Fuel Production Manager"
"";"132209";"Pengawal Pengeluaran Perlombongan";"Production Controller, Mining"
"";"132210";"Pengurus Kaji Logam";"Manager, Metallurgy"
"";"132211";"Pengurus Pemasangan Luar Pesisir: Minyak atau Gas";"Manager, Offshore Installation: Oil or Gas"
"";"132212";"Pengurus Loji Perlombongan";"Plant Manager, Mining"
"";"132213";"Pengurus Perkhidmatan Lapangan Lombong";"Field Service Mine Manager"
"";"1323";"PENGURUS PEMBINAAN";"CONSTRUCTION MANAGERS"
"";"132301";"Pengurus Pembinaan";"Construction Manager"
"";"132302";"Pengurus Pengeluaran dan Operasi, Pembinaan";"Production and Operation Manager, Construction"
"";"132303";"Pengurus Kontrak Pembinaan";"Construction Contract Manager"
"";"132304";"Pengurus Operasi Pembinaan";"Construction Operation Manager"
"";"132305";"Pengurus Projek Pembinaan";"Construction Project Manager"
"";"132306";"Pengurus Tapak Pembinaan";"Construction Site Manager"
"";"132307";"Pengurus Tugas Pembinaan";"Construction Duty Manager"
"";"132308";"Pembangun Projek Pembinaan";"Construction Project Builder"
"";"132309";"Pengurus Binaan Awam dan Struktur";"Structure and Construction Manager"
"";"132310";"Pengurus Senibina dan Bangunan";"Building and Architecture Manager"
"";"132311";"Pengurus Ukur Tanah";"Land Surveyor Manager"
"";"132312";"Pengarah Kejuruteraan Pembinaan";"Construction Engineering Director"
"";"132313";"Pengurus Kejuruteraan Pembinaan";"Construction Engineering Manager"
"";"132314";"Pengurus Penyelenggaraan Kemudahan Bangunan Hijau";"Green Building Facilities Maintenance Manager"
"";"132315";"Penolong Pengurus Penyelenggaraan Kemudahan Bangunan Hijau";"Green Building Facilities Maintenance Assistant Manager"
"";"132316";"Pengurus Perobohan Bangunan";"Building Demolition Manager"
"";"132317";"Penolong Pengurus Perobohan Bangunan";"Building Demolition Assistant Manager"
"";"132318";"Pembangun Bangunan Hijau";"Green Builder"
"";"132319";"Pengurus Ukur Bahan";"Quantity Surveyor Manager"
"";"132320";"Kontraktor Pembinaan";"Contractor Construction"
"";"132321";"Ketua Arkitek";"Head of Architect"
"";"1324";"PENGURUS BEKALAN, PENGAGIHAN, DAN YANG BERKAITAN";"SUPPLY, DISTRIBUTION AND RELATED MANAGERS"
"";"132401";"Ketua Stesen Kereta api";"Railway Station Master"
"";"132402";"Pengurus Pengangkutan";"Transport Manager"
"";"132403";"Pengurus Bekalan";"Supply Manager"
"";"132404";"Pengurus Gudang";"Warehouse Manager"
"";"132405";"Pengurus Logistik";"Logistics Manager"
"";"132406";"Pengurus Pembelian";"Purchasing Manager"
"";"132407";"Pengurus Pengeluaran dan Operasi,Pengangkutan";"Production and Operation Manager, Transport"
"";"132408";"Pengurus Pengeluaran dan Operasi, Pengangkutan (Saluran Paip)";"Production and Operation Manager, Transport (Pipeline)"
"";"132409";"Pengurus Pengeluaran dan Operasi, Pengangkutan (Trafik Angkut Barang)";"Production and Operation Manager, Transport (Freight Traffic)"
"";"132410";"Pengurus Pengeluaran dan Operasi, Pengangkutan (Trafik Penumpang)";"Production and Operation Manager, Transport (Passenger Traffic)"
"";"132411";"Pengurus Pengagihan";"Distribution Manager"
"";"132412";"Pengurus Pengeluaran dan Operasi, Penyimpanan";"Production and Operation Manager, Storage"
"";"132413";"Pengurus Penyimpanan";"Storage Manager"
"";"132414";"Pengurus Perkapalan";"Shipping Manager"
"";"132415";"Pengurus Sistem Saluran Paip";"Piping System Manager"
"";"132416";"Pengurus Operasi Logistik Halal";"Manager, Halal Logistics Operation"
"";"132417";"Pengurus Kawalan Bahan";"Material Control Manager"
"";"132418";"Penolong Pengurus Kawalan Bahan";"Material Control Assistant Manager"
"";"132419";"Pengurus Penyelenggaraan Kereta Elektrik";"Electric Car Maintenance Manager"
"";"132420";"Pengurus Penyelenggaraan Kenderaan Gas Asli";"Natural Gas Vehicle Maintenance Manager"
"";"132421";"Penolong Pengurus Penyelenggaraan Kenderaan Gas Asli";"Natural Gas Vehicle Maintenance Assistant Manager"
"";"132422";"Pengurus Penyelenggaraan Kenderaan Sel Bahan Api";"Fuel Cell Vehicle Maintenance Manager"
"";"132423";"Pengurus Pembelian, Pemprosesan Daging Halal";"Purchasing Manager, Halal Meat Processing"
"";"132424";"Pengurus Kenderan Udara Tanpa Pemandu (UAV)";"Unmanned Aerial Vehicle Manager (UAV)"
"";"1411";"PENGURUS HOTEL DAN RUMAH PENGINAPAN";"HOTEL AND HOMESTAY MANAGERS"
"";"141101";"Pengurus Hotel";"Hotel Manager"
"";"141102";"Pengurus Asrama Gred N41";"Hostel Manager Grade N41"
"";"141103";"Pengurus Hostel";"Hostel Manager"
"";"141104";"Pengurus Motel";"Motel Manager"
"";"141105";"Pengurus Pengeluaran dan Operasi, Hotel";"Production and Operation Manager, Hotel"
"";"141106";"Pengurus Rumah Penginapan";"Homestay Manager"
"";"141107";"Pengurus Rumah Tamu";"Guest-House Manager"
"";"141108";"Pengurus Rumah Tumpangan";"Budget Hotel Manager"
"";"141109";"Pengurus Kaunter Depan";"Front Desk Manager"
"";"141110";"Pengurus Kaunter Pejabat";"Front Office Manager"
"";"141111";"Pengurus Perkhidmatan Makanan dan Minuman";"Food and Beverage Services Manager"
"";"141112";"Pengurus Resort";"Resort Manager"
"";"141113";"Pengurus Penginapan";"Accommodation Manager"
"";"141114";"Pengurus Pengendalian Makanan";"Food Handling Manager"
"";"141115";"Pengurus Acara Hotel";"Event Hotel Manager"
"";"1412";"PENGURUS RESTORAN";"RESTAURANT MANAGERS"
"";"141201";"Pengurus Restoran";"Restaurant Manager"
"";"141202";"Pengurus Bar";"Bar Manager"
"";"141203";"Pengurus Kafe";"Cafe Manager"
"";"141204";"Pengurus Kantin";"Canteen Manager"
"";"141205";"Pengurus Kafe, Bar dan Snack-Bar";"Cafe, Bar and Snack-Bar Manager"
"";"141206";"Pengurus Katering";"Catering Manager"
"";"141207";"Pengurus Pengeluaran dan Operasi, Restoran";"Production and Operation Manager, Restaurant"
"";"141208";"Pengurus Restoran Layan Diri";"Self-Service Restaurant Manager"
"";"141209";"Pengurus Disko";"Discotheque Manager"
"";"141210";"Pengurus Bilik Jamuan";"Refreshment Room Manager"
"";"141211";"Pengurus Kedai Teh";"Tea Shop Manager"
"";"141215";"Pengurus Jurumasak";"Chef Manager"
"";"1421";"PENGURUS PERDAGANGAN RUNCIT DAN BORONG";"RETAIL AND WHOLESALE TRADE MANAGERS"
"";"142101";"Pengurus Perdagangan Runcit";"Retail Trade Manager"
"";"142102";"Pengurus Pengeluaran dan Operasi, Perdagangan Runcit";"Production and Operation Manager, Retail Trade"
"";"142103";"Pemborong";"Wholesaler"
"";"142104";"Pengurus Perdagangan Borong";"Wholesale Trade Manager"
"";"142105";"Pengurus Perdagangan Runcit, Kedai Layan Diri";"Retail Trade Manager, Self-Service Store"
"";"142106";"Pengurus Perdagangan Runcit, Kedai-Pesanan Dalam Talian";"Retail Trade Manager, Online-Order Store"
"";"142107";"Pengurus Jualan Eksport";"Export Sales Manager"
"";"142108";"Pengurus Pengeluaran dan Operasi, Perdagangan Borong";"Production and Operation Manager, Wholesale Trade"
"";"142109";"Pengurus Perdagangan Borong, Eksport";"Wholesale Trade Manager, Export"
"";"142110";"Pengurus Perdagangan Borong, Import";"Wholesale Trade Manager, Import"
"";"142111";"Peraih";"Dealer"
"";"142112";"Peruncit";"Retailer"
"";"142113";"Pengurus Pengeluaran dan Operasi, Perdagangan Runcit (Kedai)";"Production and Operation Manager, Retail Trade (Store)"
"";"142114";"Pengurus Pengeluaran dan Operasi, Perdagangan Runcit (Pasar Raya)";"Production and Operation/Retail Trade Manager (Supermarket)"
"";"1511";"PENGURUS TEKNOLOGI MAKLUMAT DAN KOMUNIKASI";"INFORMATION AND COMMUNICATIONS TECHNOLOGY MANAGERS"
"";"151101";"Ketua Pegawai Maklumat";"Chief Information Officer"
"";"151102";"Ketua Pegawai Data";"Chief data officer"
"";"151103";"Ketua Pegawai Keselamatan Maklumat";"Chief Information Security Officer"
"";"151104";"Ketua Pegawai Teknologi Maklumat";"Chief Information Technology Officer"
"";"151105";"Ketua Arkitek Teknologi Maklumat";"Chief Information Technology Architect"
"";"151106";"Pengurus Sistem Maklumat";"Information Systems Manager"
"";"151107";"Pengurus Teknologi Maklumat";"Information Technology Manager"
"";"151108";"Pengurus Pusat Komuniti Desa";"Village Community Center Manager"
"";"151109";"Pengurus Pengeluaran dan Operasi Komunikasi";"Production and Operation Manager, Communications"
"";"151110";"Pengurus Perkhidmatan Komputer";"Computer Services Manager"
"";"151111";"Pengurus Pemprosesan Data";"Data Processing Manager"
"";"151112";"Pengurus Pembangunan Aplikasi";"Application Development Manager"
"";"151113";"Pengurus Operasi Data";"Data Operations Manager"
"";"151114";"Pengurus Pembangunan ICT";"ICT Development Manager"
"";"151115";"Pengarah Sistem Maklumat";"Information Systems Director"
"";"151116";"Penyedia Perkhidmatan Internet";"Internet Service Provider"
"";"151117";"Pengurus Rangkaian";"Network Manager"
"";"151118";"Pengarah Animasi";"Animation Director"
"";"151119";"Pengurus Audio Visual";"Audio Visual Manager"
"";"151120";"Pengurus Pangkalan Data";"Database Manager"
"";"151121";"Pengurus Keselamatan Komputer";"Computer Security Manager"
"";"151122";"Pengurus Projek Teknologi Maklumat";"Information Technology Project Manager"
"";"151123";"Pengurus Infrastruktur Teknologi Maklumat";"Information Technology Infrastructure Manager"
"";"151124";"Pengurus Program Teknologi Maklumat";"Information Technology Programme Manager"
"";"151125";"Pengurus Jualan Teknologi Maklumat";"Information Technology Sales Manager"
"";"151126";"Pengurus Sumber Teknologi Maklumat";"Information Technology Resource Manager"
"";"151127";"Pengurus Bioinformatik";"Bioinformatics Manager"
"";"151128";"Pengurus Kreatif Multimedia";"Creative Multimedia Manager"
"";"151129";"Pengurus Prestasi Rangkaian";"Network Performance Manager"
"";"151130";"Pengurus Operasi Rangkaian";"Network Operations Manager"
"";"151131";"Pengurus Penempatan Rangkaian";"Network Deployment Manager"
"";"151132";"Pengurus Pembangunan Perniagaan Teknologi Maklumat";"Information Technology Business Development Manager"
"";"151133";"Pengurus Transformasi Teknologi";"Technology Transformation Manager"
"";"151134";"Pengurus Sokongan Teknologi Maklumat";"Information Technology Support Manager"
"";"151135";"Pengurus Pembangunan Perisian";"Software Development Manager"
"";"151136";"Pengurus Pembangunan Aplikasi Perdagangan Elektronik";"eCommerce Application Development Manager"
"";"151137";"Pengurus Tadbir Teknologi Maklumat";"Information Technology Governance Manager"
"";"151138";"Pengurus Pemodelan Maklumat Bangunan (BIM)";"Building Information Modelling Manager (BIM)"
"";"151139";"Pengurus Risiko (Teknologi Maklumat)";"Risk Manager (Information Technology)"
"";"151140";"Pengarah Keselamatan Siber";"Director of Cybersecurity"
"";"151141";"Pengurus Operasi Keselamatan (Teknologi Maklumat)";"Security Operation Manager (Information Technology)"
"";"1611";"PENGURUS PERKHIDMATAN PENJAGAAN KANAK-KANAK";"CHILD CARE SERVICE MANAGERS"
"";"161101";"Pengurus Pusat Asuhan Kanak-Kanak";"Child Care Centre Manager"
"";"1612";"PENGURUS PERKHIDMATAN KESIHATAN";"HEALTH SERVICES MANAGERS"
"";"161201";"Pengarah Perkhidmatan Perubatan";"Medical Services Director"
"";"161202";"Pengarah Jururawat";"Director, Nursing"
"";"161203";"Pengurus Kesihatan";"Health Manager"
"";"161204";"Pentadbir Hospital";"Hospital Administrator"
"";"161205";"Pengurus Operasi Kesihatan";"Operation Manager, Health"
"";"161206";"Pengurus Perubatan (Pentadbiran Perubatan)";"Medical Manager (Medical Administration)"
"";"161207";"Pengarah Klinikal";"Clinical Director"
"";"161208";"Koordinator Penjagaan Kesihatan Komuniti";"Community Health Care Coordinator"
"";"161209";"Pentadbir Perubatan";"Medical Administrator"
"";"161210";"Pengurus Phytonutrients";"Phytonutrients Manager"
"";"161211";"Pendidik Kesihatan";"Health Educator"
"";"161212";"Pengarah Kemudahan Kesihatan";"Director, health facility"
"";"161213";"Pengarah Perkhidmatan Kesihatan";"Director, health service"
"";"161214";"Pentadbir Kemudahan Kesihatan";"Administrator, health facility"
"";"161215";"Pengurus Perkhimatan Kesihatan";"Manager, health service"
"";"161216";"Matron, hospital";"Matron, hospital"
"";"161217";"Ketua Pegawai Klinikal";"Chief Clinical Officer"
"";"161218";"Ketua Pegawai Kesihatan Awam";"Chief Public Health Officer"
"";"161219";"Pengurus Farmasi";"Pharmacy Manager"
"";"1613";"PENGURUS PERKHIDMATAN PENJAGAAN ORANG TUA";"AGED CARE SERVICES MANAGERS"
"";"161301";"Pengurus Perkhidmatan Penjagaan Orang Tua";"Aged Care Services Manager"
"";"161302";"Pengarah Rumah Penjagaan Orang Tua";"Aged Care Home Director"
